driver_id,date,day_of_week,stop_id,stop_name,lat,lng,visit_time,visit_hour,visit_duration_min,travel_time_min,traffic_mult,traffic_zone,stop_sequence,total_stops
D1,2026-02-11,2,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:12,11,14,16.7,0.98,medium_traffic,3,6
D1,2026-02-11,2,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,11:42,11,29,21.0,1.0,low_traffic,4,6
D1,2026-02-11,2,L04,D-Mart Saharaganj,26.731802,81.041406,12:32,12,32,30.0,1.0,low_traffic,5,6
D1,2026-02-11,2,L09,Vishal Mega Mart Golf City,26.795803,80.952637,13:34,13,35,35.7,1.19,medium_traffic,6,6
D1,2026-02-12,3,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:36,9,13,21.3,1.64,medium_traffic,1,5
D1,2026-02-12,3,L05,Spencer's Indiranagar,26.87299,81.000299,10:10,10,22,37.5,1.39,medium_traffic,2,5
D1,2026-02-12,3,L08,V-Mart Chinhat,26.763974,80.863885,11:09,11,19,14.5,0.97,low_traffic,3,5
D1,2026-02-12,3,L04,D-Mart Saharaganj,26.731802,81.041406,11:42,11,34,12.4,1.03,low_traffic,4,5
D1,2026-02-12,3,L09,Vishal Mega Mart Golf City,26.795803,80.952637,12:28,12,38,15.0,0.94,medium_traffic,5,5
D1,2026-02-13,4,L04,D-Mart Saharaganj,26.731802,81.041406,09:40,9,35,53.4,1.78,low_traffic,1,7
D1,2026-02-13,4,L03,Reliance Fresh Aliganj,26.757265,80.856759,11:08,11,11,16.0,0.94,low_traffic,2,7
D1,2026-02-13,4,L07,More Supermarket Mahanagar,26.933135,80.871408,11:35,11,16,24.2,1.05,low_traffic,3,7
D1,2026-02-13,4,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,12:15,12,16,23.4,0.9,medium_traffic,4,7
D1,2026-02-13,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,12:54,12,15,28.8,0.96,medium_traffic,5,7
D1,2026-02-13,4,L09,Vishal Mega Mart Golf City,26.795803,80.952637,13:37,13,37,31.9,1.1,medium_traffic,6,7
D1,2026-02-13,4,L06,Star Bazaar Rajajipuram,26.722052,81.068377,14:45,14,25,29.9,1.15,low_traffic,7,7
D1,2026-02-14,5,L06,Star Bazaar Rajajipuram,26.722052,81.068377,09:43,9,25,48.7,1.68,low_traffic,1,5
D1,2026-02-14,5,L04,D-Mart Saharaganj,26.731802,81.041406,10:56,10,32,48.2,1.72,low_traffic,2,5
D1,2026-02-14,5,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,12:16,12,11,28.8,1.03,medium_traffic,3,5
D1,2026-02-14,5,L03,Reliance Fresh Aliganj,26.757265,80.856759,12:55,12,8,20.0,0.91,low_traffic,4,5
D1,2026-02-14,5,L09,Vishal Mega Mart Golf City,26.795803,80.952637,13:23,13,32,14.6,1.22,medium_traffic,5,5
D1,2026-02-16,0,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,08:16,8,40,40.5,1.76,low_traffic,1,7
D1,2026-02-16,0,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,09:36,9,23,26.1,1.45,medium_traffic,2,7
D1,2026-02-16,0,L04,D-Mart Saharaganj,26.731802,81.041406,10:25,10,33,13.6,1.36,low_traffic,3,7
D1,2026-02-16,0,L08,V-Mart Chinhat,26.763974,80.863885,11:11,11,22,15.0,1.0,low_traffic,4,7
D1,2026-02-16,0,L05,Spencer's Indiranagar,26.87299,81.000299,11:48,11,28,19.8,0.99,medium_traffic,5,7
D1,2026-02-16,0,L09,Vishal Mega Mart Golf City,26.795803,80.952637,12:35,12,43,9.6,0.96,medium_traffic,6,7
D1,2026-02-16,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,13:27,13,19,18.9,1.18,medium_traffic,7,7
D1,2026-02-17,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:01,9,16,40.2,1.61,medium_traffic,1,5
D1,2026-02-17,1,L09,Vishal Mega Mart Golf City,26.795803,80.952637,09:57,9,41,26.4,1.76,medium_traffic,2,5
D1,2026-02-17,1,L07,More Supermarket Mahanagar,26.933135,80.871408,11:04,11,26,18.9,0.86,low_traffic,3,5
D1,2026-02-17,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,11:48,11,29,19.1,0.91,low_traffic,4,5
D1,2026-02-17,1,L03,Reliance Fresh Aliganj,26.757265,80.856759,12:36,12,12,7.9,0.88,low_traffic,5,5
D1,2026-02-18,2,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,08:26,8,37,37.5,1.63,low_traffic,1,8
D1,2026-02-18,2,L03,Reliance Fresh Aliganj,26.757265,80.856759,09:40,9,8,24.0,1.5,low_traffic,2,8
D1,2026-02-18,2,L06,Star Bazaar Rajajipuram,26.722052,81.068377,10:12,10,22,23.1,1.65,low_traffic,3,8
D1,2026-02-18,2,L07,More Supermarket Mahanagar,26.933135,80.871408,10:57,10,20,22.8,1.52,low_traffic,4,8
D1,2026-02-18,2,L08,V-Mart Chinhat,26.763974,80.863885,11:39,11,17,25.2,0.87,low_traffic,5,8
D1,2026-02-18,2,L09,Vishal Mega Mart Golf City,26.795803,80.952637,12:21,12,36,26.9,0.96,medium_traffic,6,8
D1,2026-02-18,2,L05,Spencer's Indiranagar,26.87299,81.000299,13:23,13,19,17.8,1.11,medium_traffic,7,8
D1,2026-02-18,2,L04,D-Mart Saharaganj,26.731802,81.041406,13:59,13,32,28.4,1.29,low_traffic,8,8
D1,2026-02-19,3,L04,D-Mart Saharaganj,26.731802,81.041406,08:35,8,34,19.6,1.4,low_traffic,1,6
D1,2026-02-19,3,L08,V-Mart Chinhat,26.763974,80.863885,09:28,9,24,17.5,1.46,low_traffic,2,6
D1,2026-02-19,3,L06,Star Bazaar Rajajipuram,26.722052,81.068377,10:09,10,19,14.0,1.75,low_traffic,3,6
D1,2026-02-19,3,L05,Spencer's Indiranagar,26.87299,81.000299,10:42,10,18,20.8,1.73,medium_traffic,4,6
D1,2026-02-19,3,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:20,11,12,12.5,0.96,medium_traffic,5,6
D1,2026-02-19,3,L03,Reliance Fresh Aliganj,26.757265,80.856759,11:44,11,10,7.8,0.98,low_traffic,6,6
D1,2026-02-20,4,L05,Spencer's Indiranagar,26.87299,81.000299,08:04,8,24,29.3,1.54,medium_traffic,1,5
D1,2026-02-20,4,L08,V-Mart Chinhat,26.763974,80.863885,08:57,8,20,35.2,1.6,low_traffic,2,5
D1,2026-02-20,4,L09,Vishal Mega Mart Golf City,26.795803,80.952637,09:52,9,31,38.1,1.41,medium_traffic,3,5
D1,2026-02-20,4,L07,More Supermarket Mahanagar,26.933135,80.871408,11:01,11,23,29.0,1.0,low_traffic,4,5
D1,2026-02-20,4,L03,Reliance Fresh Aliganj,26.757265,80.856759,11:53,11,8,25.5,0.91,low_traffic,5,5
D1,2026-02-21,5,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:38,9,15,16.4,1.37,medium_traffic,1,3
D1,2026-02-21,5,L03,Reliance Fresh Aliganj,26.757265,80.856759,10:09,10,16,41.9,1.61,low_traffic,2,3
D1,2026-02-21,5,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:06,11,20,19.8,0.99,medium_traffic,3,3
D1,2026-02-23,0,L05,Spencer's Indiranagar,26.87299,81.000299,08:26,8,22,32.3,1.47,medium_traffic,1,7
D1,2026-02-23,0,L03,Reliance Fresh Aliganj,26.757265,80.856759,09:20,9,13,16.6,1.51,low_traffic,2,7
D1,2026-02-23,0,L04,D-Mart Saharaganj,26.731802,81.041406,09:49,9,35,43.8,1.51,low_traffic,3,7
D1,2026-02-23,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:07,11,21,11.0,0.92,medium_traffic,4,7
D1,2026-02-23,0,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:39,11,12,10.3,1.03,medium_traffic,5,7
D1,2026-02-23,0,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:01,12,21,10.2,1.02,low_traffic,6,7
D1,2026-02-23,0,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:32,12,40,16.5,0.87,low_traffic,7,7
D1,2026-02-24,1,L07,More Supermarket Mahanagar,26.933135,80.871408,08:18,8,16,30.4,1.6,low_traffic,1,6
D1,2026-02-24,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:04,9,13,22.3,1.59,medium_traffic,2,6
D1,2026-02-24,1,L05,Spencer's Indiranagar,26.87299,81.000299,09:39,9,17,24.4,1.63,medium_traffic,3,6
D1,2026-02-24,1,L03,Reliance Fresh Aliganj,26.757265,80.856759,10:20,10,13,37.0,1.48,low_traffic,4,6
D1,2026-02-24,1,L04,D-Mart Saharaganj,26.731802,81.041406,11:10,11,40,13.9,0.87,low_traffic,5,6
D1,2026-02-24,1,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,12:03,12,19,18.9,0.9,medium_traffic,6,6
D1,2026-02-25,2,L04,D-Mart Saharaganj,26.731802,81.041406,08:09,8,32,31.6,1.58,low_traffic,1,5
D1,2026-02-25,2,L08,V-Mart Chinhat,26.763974,80.863885,09:12,9,12,38.4,1.37,low_traffic,2,5
D1,2026-02-25,2,L07,More Supermarket Mahanagar,26.933135,80.871408,10:02,10,18,32.4,1.35,low_traffic,3,5
D1,2026-02-25,2,L09,Vishal Mega Mart Golf City,26.795803,80.952637,10:52,10,36,32.8,1.49,medium_traffic,4,5
D1,2026-02-25,2,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:00,12,26,15.0,0.88,low_traffic,5,5
D1,2026-02-26,3,L06,Star Bazaar Rajajipuram,26.722052,81.068377,09:28,9,24,37.5,1.63,low_traffic,1,7
D1,2026-02-26,3,L04,D-Mart Saharaganj,26.731802,81.041406,10:29,10,34,24.3,1.52,low_traffic,2,7
D1,2026-02-26,3,L03,Reliance Fresh Aliganj,26.757265,80.856759,11:27,11,13,11.0,1.0,low_traffic,3,7
D1,2026-02-26,3,L08,V-Mart Chinhat,26.763974,80.863885,11:51,11,22,16.0,0.94,low_traffic,4,7
D1,2026-02-26,3,L05,Spencer's Indiranagar,26.87299,81.000299,12:29,12,24,22.8,0.99,medium_traffic,5,7
D1,2026-02-26,3,L07,More Supermarket Mahanagar,26.933135,80.871408,13:15,13,18,11.1,1.23,low_traffic,6,7
D1,2026-02-26,3,L09,Vishal Mega Mart Golf City,26.795803,80.952637,13:44,13,31,31.9,1.18,medium_traffic,7,7
D1,2026-02-27,4,L08,V-Mart Chinhat,26.763974,80.863885,08:31,8,14,21.7,1.67,low_traffic,1,5
D1,2026-02-27,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:06,9,31,44.7,1.49,low_traffic,2,5
D1,2026-02-27,4,L06,Star Bazaar Rajajipuram,26.722052,81.068377,10:21,10,27,45.0,1.55,low_traffic,3,5
D1,2026-02-27,4,L09,Vishal Mega Mart Golf City,26.795803,80.952637,11:33,11,42,18.4,0.92,medium_traffic,4,5
D1,2026-02-27,4,L03,Reliance Fresh Aliganj,26.757265,80.856759,12:33,12,15,6.9,0.86,low_traffic,5,5
D1,2026-02-28,5,L05,Spencer's Indiranagar,26.87299,81.000299,08:20,8,23,37.5,1.39,medium_traffic,1,3
D1,2026-02-28,5,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:20,9,12,32.7,1.72,medium_traffic,2,3
D1,2026-02-28,5,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,10:04,10,31,16.7,1.52,low_traffic,3,3
D1,2026-03-02,0,L05,Spencer's Indiranagar,26.87299,81.000299,08:32,8,24,38.9,1.62,medium_traffic,1,8
D1,2026-03-02,0,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:34,9,33,26.6,1.4,low_traffic,2,8
D1,2026-03-02,0,L09,Vishal Mega Mart Golf City,26.795803,80.952637,10:33,10,33,46.5,1.66,medium_traffic,3,8
D1,2026-03-02,0,L08,V-Mart Chinhat,26.763974,80.863885,11:52,11,16,10.8,0.9,low_traffic,4,8
D1,2026-03-02,0,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:18,12,17,24.0,0.89,low_traffic,5,8
D1,2026-03-02,0,L03,Reliance Fresh Aliganj,26.757265,80.856759,12:59,12,9,28.0,1.0,low_traffic,6,8
D1,2026-03-02,0,L04,D-Mart Saharaganj,26.731802,81.041406,13:36,13,38,31.9,1.14,low_traffic,7,8
D1,2026-03-02,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,14:45,14,23,30.9,1.19,medium_traffic,8,8
D1,2026-03-03,1,L05,Spencer's Indiranagar,26.87299,81.000299,09:37,9,17,31.9,1.33,medium_traffic,1,8
D1,2026-03-03,1,L03,Reliance Fresh Aliganj,26.757265,80.856759,10:25,10,8,32.1,1.46,low_traffic,2,8
D1,2026-03-03,1,L07,More Supermarket Mahanagar,26.933135,80.871408,11:05,11,16,14.6,0.86,low_traffic,3,8
D1,2026-03-03,1,L08,V-Mart Chinhat,26.763974,80.863885,11:35,11,21,9.8,0.98,low_traffic,4,8
D1,2026-03-03,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:05,12,35,19.4,0.97,low_traffic,5,8
D1,2026-03-03,1,L04,D-Mart Saharaganj,26.731802,81.041406,12:59,12,38,8.7,0.97,low_traffic,6,8
D1,2026-03-03,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,13:45,13,21,33.3,1.28,medium_traffic,7,8
D1,2026-03-03,1,L09,Vishal Mega Mart Golf City,26.795803,80.952637,14:39,14,38,30.8,1.14,medium_traffic,8,8
D1,2026-03-04,2,L04,D-Mart Saharaganj,26.731802,81.041406,09:28,9,33,42.1,1.56,low_traffic,1,6
D1,2026-03-04,2,L06,Star Bazaar Rajajipuram,26.722052,81.068377,10:43,10,21,25.2,1.48,low_traffic,2,6
D1,2026-03-04,2,L05,Spencer's Indiranagar,26.87299,81.000299,11:29,11,26,16.7,0.93,medium_traffic,3,6
D1,2026-03-04,2,L09,Vishal Mega Mart Golf City,26.795803,80.952637,12:11,12,41,27.2,0.97,medium_traffic,4,6
D1,2026-03-04,2,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,13:19,13,12,21.1,1.17,medium_traffic,5,6
D1,2026-03-04,2,L03,Reliance Fresh Aliganj,26.757265,80.856759,13:52,13,12,24.2,1.21,low_traffic,6,6
D1,2026-03-05,3,L07,More Supermarket Mahanagar,26.933135,80.871408,08:38,8,19,16.5,1.65,low_traffic,1,7
D1,2026-03-05,3,L04,D-Mart Saharaganj,26.731802,81.041406,09:13,9,43,44.2,1.58,low_traffic,2,7
D1,2026-03-05,3,L08,V-Mart Chinhat,26.763974,80.863885,10:40,10,22,17.5,1.46,low_traffic,3,7
D1,2026-03-05,3,L09,Vishal Mega Mart Golf City,26.795803,80.952637,11:19,11,39,28.7,0.99,medium_traffic,4,7
D1,2026-03-05,3,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,12:26,12,17,25.2,0.87,medium_traffic,5,7
D1,2026-03-05,3,L05,Spencer's Indiranagar,26.87299,81.000299,13:08,13,21,9.6,1.2,medium_traffic,6,7
D1,2026-03-05,3,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,13:38,13,33,16.2,1.16,low_traffic,7,7
D1,2026-03-06,4,L07,More Supermarket Mahanagar,26.933135,80.871408,09:39,9,17,27.4,1.37,low_traffic,1,8
D1,2026-03-06,4,L09,Vishal Mega Mart Golf City,26.795803,80.952637,10:23,10,43,41.4,1.38,medium_traffic,2,8
D1,2026-03-06,4,L05,Spencer's Indiranagar,26.87299,81.000299,11:47,11,27,12.6,0.97,medium_traffic,3,8
D1,2026-03-06,4,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:26,12,20,19.7,0.94,low_traffic,4,8
D1,2026-03-06,4,L08,V-Mart Chinhat,26.763974,80.863885,13:05,13,19,18.6,1.24,low_traffic,5,8
D1,2026-03-06,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,13:42,13,31,26.8,1.22,low_traffic,6,8
D1,2026-03-06,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,14:39,14,23,20.6,1.21,medium_traffic,7,8
D1,2026-03-06,4,L03,Reliance Fresh Aliganj,26.757265,80.856759,15:22,15,13,14.1,1.01,low_traffic,8,8
D1,2026-03-07,5,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,08:16,8,16,30.6,1.33,medium_traffic,1,5
D1,2026-03-07,5,L06,Star Bazaar Rajajipuram,26.722052,81.068377,09:02,9,26,17.4,1.58,low_traffic,2,5
D1,2026-03-07,5,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:45,9,32,18.9,1.72,low_traffic,3,5
D1,2026-03-07,5,L05,Spencer's Indiranagar,26.87299,81.000299,10:35,10,20,17.4,1.34,medium_traffic,4,5
D1,2026-03-07,5,L04,D-Mart Saharaganj,26.731802,81.041406,11:12,11,33,22.6,0.94,low_traffic,5,5
D1,2026-03-09,0,L05,Spencer's Indiranagar,26.87299,81.000299,08:24,8,19,34.2,1.8,medium_traffic,1,8
D1,2026-03-09,0,L07,More Supermarket Mahanagar,26.933135,80.871408,09:17,9,26,14.4,1.31,low_traffic,2,8
D1,2026-03-09,0,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,09:57,9,13,19.4,1.62,medium_traffic,3,8
D1,2026-03-09,0,L06,Star Bazaar Rajajipuram,26.722052,81.068377,10:29,10,26,30.4,1.32,low_traffic,4,8
D1,2026-03-09,0,L09,Vishal Mega Mart Golf City,26.795803,80.952637,11:25,11,38,30.6,1.02,medium_traffic,5,8
D1,2026-03-09,0,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:33,12,29,7.5,0.94,low_traffic,6,8
D1,2026-03-09,0,L03,Reliance Fresh Aliganj,26.757265,80.856759,13:09,13,10,15.4,1.1,low_traffic,7,8
D1,2026-03-09,0,L08,V-Mart Chinhat,26.763974,80.863885,13:34,13,20,32.7,1.21,low_traffic,8,8
D1,2026-03-10,1,L09,Vishal Mega Mart Golf City,26.795803,80.952637,08:07,8,40,39.6,1.72,medium_traffic,1,8
D1,2026-03-10,1,L07,More Supermarket Mahanagar,26.933135,80.871408,09:26,9,23,44.0,1.57,low_traffic,2,8
D1,2026-03-10,1,L08,V-Mart Chinhat,26.763974,80.863885,10:33,10,14,47.7,1.59,low_traffic,3,8
D1,2026-03-10,1,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:34,11,20,7.3,0.91,medium_traffic,4,8
D1,2026-03-10,1,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:01,12,21,23.9,0.92,low_traffic,5,8
D1,2026-03-10,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,12:45,12,29,25.8,0.89,low_traffic,6,8
D1,2026-03-10,1,L03,Reliance Fresh Aliganj,26.757265,80.856759,13:39,13,9,22.8,1.2,low_traffic,7,8
D1,2026-03-10,1,L04,D-Mart Saharaganj,26.731802,81.041406,14:10,14,39,32.2,1.29,low_traffic,8,8
D1,2026-03-11,2,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,09:04,9,21,42.6,1.47,medium_traffic,1,5
D1,2026-03-11,2,L09,Vishal Mega Mart Golf City,26.795803,80.952637,10:07,10,42,35.1,1.35,medium_traffic,2,5
D1,2026-03-11,2,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:24,11,11,12.0,1.0,medium_traffic,3,5
D1,2026-03-11,2,L05,Spencer's Indiranagar,26.87299,81.000299,11:47,11,26,16.6,0.92,medium_traffic,4,5
D1,2026-03-11,2,L03,Reliance Fresh Aliganj,26.757265,80.856759,12:29,12,15,25.8,0.89,low_traffic,5,5
D1,2026-03-12,3,L08,V-Mart Chinhat,26.763974,80.863885,08:02,8,20,24.8,1.46,low_traffic,1,8
D1,2026-03-12,3,L07,More Supermarket Mahanagar,26.933135,80.871408,08:46,8,22,37.5,1.5,low_traffic,2,8
D1,2026-03-12,3,L05,Spencer's Indiranagar,26.87299,81.000299,09:45,9,19,40.0,1.43,medium_traffic,3,8
D1,2026-03-12,3,L09,Vishal Mega Mart Golf City,26.795803,80.952637,10:44,10,41,13.0,1.44,medium_traffic,4,8
D1,2026-03-12,3,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,11:38,11,40,10.1,0.92,low_traffic,5,8
D1,2026-03-12,3,L04,D-Mart Saharaganj,26.731802,81.041406,12:28,12,42,18.4,0.92,low_traffic,6,8
D1,2026-03-12,3,L06,Star Bazaar Rajajipuram,26.722052,81.068377,13:28,13,20,23.8,1.19,low_traffic,7,8
D1,2026-03-12,3,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,14:11,14,22,29.7,1.29,medium_traffic,8,8
D1,2026-03-13,4,L03,Reliance Fresh Aliganj,26.757265,80.856759,09:20,9,18,24.3,1.35,low_traffic,1,8
D1,2026-03-13,4,L08,V-Mart Chinhat,26.763974,80.863885,10:02,10,21,31.9,1.45,low_traffic,2,8
D1,2026-03-13,4,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,10:54,10,22,21.6,1.66,medium_traffic,3,8
D1,2026-03-13,4,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:37,11,11,20.7,0.94,medium_traffic,4,8
D1,2026-03-13,4,L04,D-Mart Saharaganj,26.731802,81.041406,12:08,12,40,19.0,1.0,low_traffic,5,8
D1,2026-03-13,4,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,13:07,13,38,20.8,1.3,low_traffic,6,8
D1,2026-03-13,4,L07,More Supermarket Mahanagar,26.933135,80.871408,14:05,14,16,11.7,1.3,low_traffic,7,8
D1,2026-03-13,4,L05,Spencer's Indiranagar,26.87299,81.000299,14:32,14,21,24.6,1.23,medium_traffic,8,8
D1,2026-03-14,5,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,08:41,8,20,29.6,1.48,medium_traffic,1,5
D1,2026-03-14,5,L08,V-Mart Chinhat,26.763974,80.863885,09:30,9,22,15.8,1.32,low_traffic,2,5
D1,2026-03-14,5,L06,Star Bazaar Rajajipuram,26.722052,81.068377,10:07,10,20,28.9,1.52,low_traffic,3,5
D1,2026-03-14,5,L09,Vishal Mega Mart Golf City,26.795803,80.952637,10:55,10,40,15.2,1.52,medium_traffic,4,5
D1,2026-03-14,5,L04,D-Mart Saharaganj,26.731802,81.041406,11:50,11,37,16.7,0.88,low_traffic,5,5
D1,2026-03-16,0,L07,More Supermarket Mahanagar,26.933135,80.871408,08:16,8,22,50.7,1.69,low_traffic,1,7
D1,2026-03-16,0,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,09:28,9,15,38.1,1.41,medium_traffic,2,7
D1,2026-03-16,0,L03,Reliance Fresh Aliganj,26.757265,80.856759,10:21,10,11,37.9,1.65,low_traffic,3,7
D1,2026-03-16,0,L09,Vishal Mega Mart Golf City,26.795803,80.952637,11:09,11,38,8.7,0.87,medium_traffic,4,7
D1,2026-03-16,0,L08,V-Mart Chinhat,26.763974,80.863885,11:55,11,19,26.4,0.88,low_traffic,5,7
D1,2026-03-16,0,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:40,12,20,30.5,1.05,low_traffic,6,7
D1,2026-03-16,0,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,13:30,13,29,36.9,1.23,low_traffic,7,7
D1,2026-03-17,1,L04,D-Mart Saharaganj,26.731802,81.041406,08:15,8,36,13.6,1.7,low_traffic,1,7
D1,2026-03-17,1,L06,Star Bazaar Rajajipuram,26.722052,81.068377,09:04,9,22,30.0,1.58,low_traffic,2,7
D1,2026-03-17,1,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:56,9,30,42.5,1.7,low_traffic,3,7
D1,2026-03-17,1,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:08,11,12,9.7,0.97,medium_traffic,4,7
D1,2026-03-17,1,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,11:29,11,22,27.3,0.91,medium_traffic,5,7
D1,2026-03-17,1,L08,V-Mart Chinhat,26.763974,80.863885,12:18,12,24,19.9,0.95,low_traffic,6,7
D1,2026-03-17,1,L07,More Supermarket Mahanagar,26.933135,80.871408,13:01,13,16,30.7,1.18,low_traffic,7,7
D1,2026-03-18,2,L09,Vishal Mega Mart Golf City,26.795803,80.952637,08:27,8,32,14.0,1.55,medium_traffic,1,6
D1,2026-03-18,2,L07,More Supermarket Mahanagar,26.933135,80.871408,09:13,9,17,26.5,1.56,low_traffic,2,6
D1,2026-03-18,2,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,09:56,9,31,41.4,1.38,low_traffic,3,6
D1,2026-03-18,2,L03,Reliance Fresh Aliganj,26.757265,80.856759,11:08,11,12,22.1,0.92,low_traffic,4,6
D1,2026-03-18,2,L05,Spencer's Indiranagar,26.87299,81.000299,11:42,11,19,16.3,1.02,medium_traffic,5,6
D1,2026-03-18,2,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,12:17,12,15,24.5,0.98,medium_traffic,6,6
D1,2026-03-19,3,L03,Reliance Fresh Aliganj,26.757265,80.856759,08:01,8,20,37.5,1.34,low_traffic,1,6
D1,2026-03-19,3,L04,D-Mart Saharaganj,26.731802,81.041406,08:58,8,34,44.5,1.59,low_traffic,2,6
D1,2026-03-19,3,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,10:16,10,37,35.3,1.68,low_traffic,3,6
D1,2026-03-19,3,L07,More Supermarket Mahanagar,26.933135,80.871408,11:28,11,25,22.5,0.98,low_traffic,4,6
D1,2026-03-19,3,L08,V-Mart Chinhat,26.763974,80.863885,12:15,12,16,26.9,0.96,low_traffic,5,6
D1,2026-03-19,3,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:57,12,21,27.5,0.95,low_traffic,6,6
D1,2026-03-20,4,L03,Reliance Fresh Aliganj,26.757265,80.856759,09:38,9,13,41.1,1.37,low_traffic,1,7
D1,2026-03-20,4,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,10:32,10,17,31.7,1.67,medium_traffic,2,7
D1,2026-03-20,4,L07,More Supermarket Mahanagar,26.933135,80.871408,11:20,11,23,16.7,0.88,low_traffic,3,7
D1,2026-03-20,4,L05,Spencer's Indiranagar,26.87299,81.000299,11:59,11,19,17.3,0.96,medium_traffic,4,7
D1,2026-03-20,4,L06,Star Bazaar Rajajipuram,26.722052,81.068377,12:35,12,22,15.0,0.94,low_traffic,5,7
D1,2026-03-20,4,L04,D-Mart Saharaganj,26.731802,81.041406,13:12,13,31,12.6,1.15,low_traffic,6,7
D1,2026-03-20,4,L09,Vishal Mega Mart Golf City,26.795803,80.952637,13:55,13,40,23.2,1.16,medium_traffic,7,7
D1,2026-03-21,5,L07,More Supermarket Mahanagar,26.933135,80.871408,09:31,9,15,40.0,1.74,low_traffic,1,4
D1,2026-03-21,5,L10,Lulu Hypermarket Faizabad Road,26.829006,80.89192,10:26,10,19,27.0,1.35,medium_traffic,2,4
D1,2026-03-21,5,L01,Metro Cash & Carry Hazratganj,26.81408,81.063386,11:12,11,31,14.1,0.94,low_traffic,3,4
D1,2026-03-21,5,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,11:57,11,11,8.7,0.97,medium_traffic,4,4
D1,2026-03-23,0,L03,Reliance Fresh Aliganj,26.757265,80.856759,09:25,9,8,29.6,1.48,low_traffic,1,7
D1,2026-03-23,0,L02,Big Bazaar Gomti Nagar,26.907018,80.971851,10:02,10,16,22.3,1.59,medium_traffic,2,7
D1,2026-03-23,0,L07,More Supermarket Mahanagar,26.933135,80.871408,10:40,10,21,15.8,1.58,low_traffic,3,7
